"decimalLongitude","decimalLatitude","eventDate","scientificName","country","stateProvince","locality","year"
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-154.90181,19.483494,"2002-06-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","PUNA DISTRICT LAVA TREE STATE PARK",2002
-156.324463,20.753546,"2002-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","island of Maui",2002
-155.670776,19.549437,"2002-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","island of Hawaii",2002
-155.083,19.7167,"2002-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Pu'ainako near Hilo",2002
-154.933,19.5,"2002-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Lava Tree State Monument in Pahoa",2002
-157.848133,21.471645,"2001-02-22","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KULA MANU NURSERY 47-149 PULAMA ROAD KAHALUU",2001
-157.848133,21.471645,"2001-03-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KULA MANU NURSERY 47-149 PULAMA ROAD KAHALUU",2001
-157.848133,21.471645,"2001-03-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KULA MANU NURSERY 47-149 PULAMA ROAD KAHALUU",2001
-157.848133,21.471645,"2001-04-02","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KULA MANU NURSERY 47-149 PULAMA ROAD KAHALUU",2001
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.079954,19.59076,"2000-12-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","OFF HUINA ROAD 1.5 MILES WEST OF HIGHWAY 11 PUNA DISTRICT",2000
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.039513,19.731812,"1999-01-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","HILO 466 DESHA AVE",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
-155.081036,19.594238,"1999-01-26","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","KURTISTOWN PUNA CERTIFIED NURSERY HUINA RD",1999
